price,city,locality_tier,area_sqft,bhk,bathrooms,floor,total_floors,parking,lift,east_facing,furnishing,property_age
9543835,Chennai,Mid,1295,3,3,14,15,1,0,1,Unfurnished,16
14326660,Kolkata,Mid,2138,4,4,1,3,1,1,0,Fully Furnished,4
14811225,Bangalore,Mid,1270,3,3,0,4,1,1,0,Fully Furnished,10
5272717,Bangalore,Budget,802,2,2,3,24,1,1,0,Unfurnished,11
25519702,Mumbai,Mid,1126,2,1,2,8,1,1,0,Fully Furnished,8
13570888,Ahmedabad,Mid,2230,4,3,15,22,1,1,1,Fully Furnished,6
19312755,Pune,Mid,2465,5,4,1,11,1,1,0,Semi-Furnished,7
18306149,Mumbai,Mid,994,2,1,11,22,1,0,0,Unfurnished,6
9590694,Hyderabad,Mid,1108,2,2,3,4,1,1,0,Semi-Furnished,8
16211057,Bangalore,Mid,1534,3,2,0,2,1,0,1,Semi-Furnished,5
16728222,Chennai,Premium,1455,3,2,2,14,1,1,0,Semi-Furnished,9
13828405,Noida,Premium,1441,3,2,8,14,1,1,0,Semi-Furnished,8
12227988,Hyderabad,Mid,1311,3,2,7,9,1,1,1,Fully Furnished,6
7662503,Hyderabad,Budget,1527,3,2,3,8,0,1,1,Unfurnished,6
54273084,Mumbai,Mid,2488,5,5,4,21,1,1,0,Fully Furnished,6
29957429,Mumbai,Premium,947,2,1,2,3,0,1,0,Fully Furnished,12
22347061,Delhi,Budget,2379,5,4,4,9,1,0,0,Fully Furnished,8
13037472,Mumbai,Budget,891,2,2,2,2,1,0,0,Semi-Furnished,5
7916696,Pune,Budget,1574,3,3,2,3,1,1,0,Unfurnished,9
12846291,Pune,Mid,1605,3,3,5,6,1,1,0,Semi-Furnished,8
21189836,Mumbai,Budget,1460,3,3,5,15,0,0,1,Fully Furnished,9
12713114,Kolkata,Premium,1448,3,2,1,12,0,1,0,Semi-Furnished,8
24005111,Mumbai,Premium,897,2,2,14,24,0,1,1,Unfurnished,4
19115067,Delhi,Premium,1112,2,1,0,2,1,0,1,Unfurnished,14
11930709,Delhi,Budget,1503,3,3,0,5,0,1,1,Unfurnished,9
23544351,Bangalore,Premium,1544,3,2,2,3,1,0,1,Semi-Furnished,5
16311865,Delhi,Mid,1043,2,2,2,2,1,0,1,Fully Furnished,6
20627533,Bangalore,Mid,1963,4,4,4,4,1,1,0,Semi-Furnished,6
8972375,Bangalore,Mid,860,2,1,4,4,1,1,0,Unfurnished,11
3357255,Jaipur,Budget,880,2,1,2,6,0,1,1,Fully Furnished,2
31963680,Mumbai,Premium,1135,2,2,0,3,1,0,0,Semi-Furnished,6
25404526,Mumbai,Mid,1412,3,2,4,7,1,1,0,Unfurnished,9
13060102,Mumbai,Budget,950,2,1,10,21,1,1,1,Semi-Furnished,8
15351604,Chennai,Premium,1363,3,2,6,12,1,1,0,Semi-Furnished,5
18600708,Mumbai,Mid,854,2,1,1,16,1,1,0,Fully Furnished,9
2168750,Kolkata,Budget,407,1,1,13,14,1,1,0,Fully Furnished,12
8864247,Hyderabad,Budget,1702,3,2,0,5,1,1,1,Unfurnished,11
8286933,Hyderabad,Budget,1578,3,3,10,11,1,0,1,Unfurnished,5
7286822,Hyderabad,Mid,936,2,1,3,12,1,1,1,Unfurnished,7
12935279,Mumbai,Mid,629,1,1,0,3,1,0,0,Semi-Furnished,7
41396911,Delhi,Premium,1981,4,4,6,17,1,1,0,Fully Furnished,13
16388638,Delhi,Mid,1162,2,2,0,6,0,1,0,Fully Furnished,5
26613461,Hyderabad,Premium,2265,4,4,0,2,1,0,0,Semi-Furnished,10
21662769,Delhi,Mid,1623,3,2,10,10,0,1,0,Semi-Furnished,6
12788886,Mumbai,Budget,1011,2,1,9,10,0,1,1,Unfurnished,12
7242377,Jaipur,Mid,1583,3,3,3,8,0,0,1,Unfurnished,7
36188703,Mumbai,Mid,2001,4,3,1,3,1,0,1,Unfurnished,4
4345878,Kolkata,Mid,779,2,1,2,7,0,1,1,Unfurnished,4
6764071,Pune,Mid,921,2,2,0,5,0,1,0,Unfurnished,5
8526620,Delhi,Budget,885,2,1,24,24,0,1,0,Fully Furnished,6
33980488,Mumbai,Mid,1918,4,3,3,15,0,0,0,Unfurnished,5
34061493,Mumbai,Mid,1715,3,2,4,13,1,1,0,Semi-Furnished,7
10022158,Pune,Mid,1134,2,1,2,3,1,0,0,Fully Furnished,13
11162877,Chennai,Premium,1052,2,2,5,5,1,1,0,Unfurnished,8
7804333,Pune,Mid,1097,2,2,1,5,0,1,1,Unfurnished,8
3151972,Noida,Budget,772,2,1,3,7,1,0,1,Unfurnished,6
11575722,Pune,Premium,1087,2,2,1,2,1,0,0,Unfurnished,10
49523244,Mumbai,Premium,1612,3,3,2,9,0,1,0,Fully Furnished,10
15426950,Delhi,Premium,731,2,2,1,5,1,1,0,Fully Furnished,7
4563318,Kolkata,Budget,1091,2,2,7,8,0,1,0,Semi-Furnished,11
12655512,Delhi,Budget,1329,3,2,1,2,0,1,1,Fully Furnished,9
16250719,Mumbai,Mid,763,2,1,3,5,1,1,0,Semi-Furnished,3
5208756,Pune,Mid,659,1,1,1,13,0,1,1,Semi-Furnished,11
2804179,Bangalore,Budget,379,1,1,4,7,0,1,0,Semi-Furnished,3
4393399,Noida,Budget,914,2,1,2,14,1,1,1,Fully Furnished,11
11555123,Chennai,Budget,2118,4,3,3,11,1,1,0,Fully Furnished,11
22057648,Mumbai,Budget,1463,3,2,13,17,1,1,0,Fully Furnished,7
3303245,Noida,Mid,478,1,1,0,2,1,0,1,Semi-Furnished,7
12544066,Delhi,Mid,975,2,1,0,4,0,1,0,Semi-Furnished,9
8518589,Delhi,Budget,1041,2,2,6,8,0,1,0,Unfurnished,11
9322166,Bangalore,Budget,1472,3,3,3,24,1,1,0,Unfurnished,9
39860631,Mumbai,Premium,1513,3,3,8,10,1,1,0,Unfurnished,6
15863803,Hyderabad,Premium,1439,3,3,6,6,1,1,0,Unfurnished,8
14532226,Mumbai,Budget,1042,2,2,3,3,1,0,0,Semi-Furnished,8
12166754,Bangalore,Mid,1037,2,1,1,7,1,1,0,Fully Furnished,8
11149405,Bangalore,Budget,1727,3,3,3,6,1,1,0,Unfurnished,7
14981006,Pune,Mid,1954,4,4,1,13,1,1,0,Semi-Furnished,10
18788004,Kolkata,Premium,1977,4,4,3,6,1,1,1,Fully Furnished,6
17024538,Mumbai,Premium,528,1,1,1,5,1,0,0,Fully Furnished,7
22705443,Bangalore,Premium,1615,3,2,2,2,0,0,1,Unfurnished,6
13363474,Bangalore,Mid,1369,3,2,2,2,1,0,0,Unfurnished,7
40831291,Mumbai,Mid,2012,4,3,4,6,1,1,1,Semi-Furnished,5
3213195,Kolkata,Budget,699,2,2,2,5,1,1,0,Fully Furnished,8
8250701,Pune,Budget,1467,3,3,0,8,0,1,1,Fully Furnished,2
8983261,Delhi,Mid,628,1,1,10,11,1,1,1,Semi-Furnished,9
15180675,Bangalore,Mid,1412,3,3,2,2,1,0,0,Semi-Furnished,7
19406014,Mumbai,Mid,1021,2,1,4,7,0,1,0,Unfurnished,6
10964852,Chennai,Mid,1436,3,2,5,17,1,1,1,Semi-Furnished,8
36063782,Mumbai,Mid,1896,4,3,2,6,0,1,0,Semi-Furnished,3
8082051,Jaipur,Premium,1116,2,2,0,7,1,1,0,Semi-Furnished,2
15588888,Pune,Premium,1374,3,2,2,7,1,1,0,Semi-Furnished,11
14725492,Bangalore,Premium,1035,2,1,2,5,1,1,0,Unfurnished,12
13709928,Hyderabad,Premium,1037,2,2,2,2,0,1,0,Fully Furnished,7
4701564,Noida,Budget,897,2,2,2,3,1,0,0,Fully Furnished,9
8711078,Hyderabad,Mid,1018,2,2,3,3,0,0,1,Semi-Furnished,9
22826976,Mumbai,Budget,1887,4,4,2,14,1,1,0,Unfurnished,6
7371544,Bangalore,Budget,1062,2,2,4,4,0,1,0,Semi-Furnished,8
4815293,Kolkata,Budget,1342,3,3,6,24,0,0,1,Unfurnished,4
10238075,Chennai,Budget,1959,4,3,4,14,1,1,1,Semi-Furnished,8
15463705,Chennai,Mid,1969,4,4,8,11,1,1,0,Semi-Furnished,11
9283196,Ahmedabad,Mid,1633,3,3,5,11,1,1,0,Semi-Furnished,12
7671169,Ahmedabad,Premium,1016,2,2,0,2,1,0,1,Unfurnished,8
10074126,Noida,Budget,2114,4,3,8,8,1,1,0,Fully Furnished,9
14947947,Mumbai,Budget,1066,2,2,18,24,1,1,0,Semi-Furnished,10
12255113,Hyderabad,Budget,2065,4,3,1,2,0,0,0,Fully Furnished,7
11717339,Pune,Mid,1460,3,2,3,4,1,1,0,Semi-Furnished,4
8739254,Pune,Budget,1622,3,2,2,2,1,0,1,Semi-Furnished,6
5547343,Hyderabad,Premium,457,1,1,2,8,1,1,0,Semi-Furnished,13
37281889,Mumbai,Premium,1292,3,3,0,2,1,0,1,Semi-Furnished,6
8697976,Kolkata,Budget,1974,4,4,2,7,1,1,1,Fully Furnished,4
18147317,Pune,Mid,2054,4,4,5,11,1,0,0,Fully Furnished,8
4221732,Mumbai,Budget,307,1,1,2,3,1,1,0,Unfurnished,7
31413652,Bangalore,Premium,1893,4,4,7,13,1,0,1,Fully Furnished,8
5392722,Mumbai,Budget,352,1,1,1,2,1,0,1,Semi-Furnished,6
21824941,Delhi,Mid,1594,3,2,3,3,1,1,1,Semi-Furnished,12
24999290,Mumbai,Budget,1700,3,2,0,4,1,1,1,Fully Furnished,7
6441116,Bangalore,Budget,974,2,2,4,14,1,1,1,Unfurnished,5
3614471,Hyderabad,Budget,563,1,1,8,16,1,1,0,Fully Furnished,10
11252854,Chennai,Mid,1560,3,3,2,3,1,0,1,Unfurnished,5
5504629,Chennai,Budget,1186,2,2,0,2,0,0,0,Unfurnished,7
9403869,Kolkata,Premium,921,2,2,4,16,1,1,1,Fully Furnished,6
28882911,Delhi,Premium,1473,3,3,3,10,1,1,0,Semi-Furnished,7
42228579,Mumbai,Mid,1959,4,3,1,3,1,0,0,Fully Furnished,12
5664964,Kolkata,Budget,1509,3,2,4,8,1,1,0,Unfurnished,10
28593084,Mumbai,Mid,1300,2,2,9,18,1,1,0,Fully Furnished,9
1656487,Jaipur,Budget,503,1,1,0,2,1,0,0,Unfurnished,10
5344500,Kolkata,Budget,1397,3,3,0,2,0,1,0,Semi-Furnished,4
10837329,Hyderabad,Mid,1361,3,2,4,4,1,1,0,Unfurnished,7
5055883,Jaipur,Budget,1650,3,2,3,10,1,1,0,Unfurnished,9
54974738,Mumbai,Premium,1896,4,3,0,3,1,0,0,Semi-Furnished,9
9511485,Delhi,Budget,1079,2,1,1,15,0,0,0,Fully Furnished,7
7231993,Chennai,Mid,918,2,1,4,12,1,1,1,Semi-Furnished,15
18005741,Bangalore,Mid,1847,4,4,6,8,0,1,1,Unfurnished,11
10297097,Noida,Mid,1572,3,3,0,2,1,0,0,Semi-Furnished,5
40894057,Mumbai,Premium,1424,3,2,4,24,0,1,1,Semi-Furnished,8
18273233,Hyderabad,Mid,2051,4,4,2,7,0,0,1,Fully Furnished,6
22475425,Hyderabad,Premium,2059,4,3,1,6,1,1,0,Unfurnished,9
13003637,Chennai,Mid,1565,3,2,5,24,0,1,0,Fully Furnished,4
19356442,Delhi,Premium,967,2,1,6,17,1,1,0,Fully Furnished,10
24514604,Bangalore,Mid,2582,5,5,2,6,0,1,0,Unfurnished,10
5163590,Kolkata,Budget,1389,3,3,2,6,1,1,0,Unfurnished,8
9506356,Delhi,Mid,705,2,2,1,2,0,0,1,Semi-Furnished,11
6593791,Kolkata,Budget,1584,3,3,20,22,1,1,1,Semi-Furnished,8
8327189,Hyderabad,Mid,1019,2,2,5,16,1,1,1,Unfurnished,8
15334810,Pune,Mid,1926,4,3,1,4,0,1,0,Semi-Furnished,5
10700874,Pune,Mid,1323,3,2,8,12,0,1,0,Semi-Furnished,8
21218375,Delhi,Mid,1755,4,3,1,13,1,1,0,Unfurnished,9
17084459,Hyderabad,Mid,2006,4,4,2,4,1,1,1,Semi-Furnished,8
18675993,Ahmedabad,Premium,2197,4,4,1,9,1,1,0,Fully Furnished,10
11195383,Bangalore,Budget,1483,3,3,1,4,1,1,1,Fully Furnished,12
8548752,Noida,Budget,1956,4,3,6,14,1,1,0,Semi-Furnished,5
10897212,Bangalore,Mid,997,2,1,0,3,1,0,1,Semi-Furnished,8
18349102,Mumbai,Budget,1261,2,1,3,10,1,1,0,Fully Furnished,12
29472674,Bangalore,Premium,2090,4,4,3,5,1,1,0,Unfurnished,9
8362535,Noida,Mid,1387,3,3,0,2,1,1,0,Unfurnished,7
20554924,Delhi,Premium,1003,2,1,1,3,0,0,0,Fully Furnished,6
3362196,Ahmedabad,Budget,1039,2,1,2,10,0,1,1,Unfurnished,6
3121811,Ahmedabad,Budget,873,2,1,0,4,1,0,0,Semi-Furnished,12
11250932,Bangalore,Budget,1591,3,2,7,9,1,1,0,Semi-Furnished,8
35465272,Mumbai,Premium,1401,3,3,3,6,0,1,0,Unfurnished,11
6874460,Pune,Mid,818,2,1,0,11,1,1,1,Semi-Furnished,5
16296062,Delhi,Budget,2009,4,4,1,7,1,1,0,Unfurnished,8
10535035,Pune,Premium,990,2,2,4,4,0,1,0,Unfurnished,4
15885590,Bangalore,Mid,1499,3,3,2,3,1,1,0,Semi-Furnished,9
21391134,Bangalore,Premium,1408,3,3,4,5,1,1,0,Semi-Furnished,7
15406728,Pune,Premium,1424,3,3,4,9,1,1,0,Unfurnished,8
11161029,Bangalore,Mid,1135,2,1,4,12,1,1,0,Unfurnished,16
10745594,Bangalore,Mid,1052,2,2,2,3,1,0,0,Semi-Furnished,8
28798404,Bangalore,Premium,1885,4,3,5,10,1,1,1,Semi-Furnished,5
4925453,Bangalore,Premium,265,1,1,2,3,1,0,0,Fully Furnished,10
19779400,Hyderabad,Mid,2390,5,5,3,3,1,0,0,Semi-Furnished,8
9931347,Kolkata,Mid,1518,3,2,1,7,0,1,1,Fully Furnished,8
10937156,Bangalore,Mid,924,2,1,1,4,1,1,1,Fully Furnished,10
11683079,Hyderabad,Mid,1414,3,2,3,10,1,1,0,Semi-Furnished,8
7592411,Chennai,Mid,929,2,1,21,24,1,1,0,Semi-Furnished,9
18092852,Delhi,Mid,1491,3,3,0,3,1,0,1,Unfurnished,7
20787274,Delhi,Budget,2594,5,4,5,8,1,1,1,Unfurnished,11
5063631,Noida,Budget,999,2,1,13,22,1,1,1,Fully Furnished,6
17477339,Pune,Premium,1507,3,3,2,3,0,0,0,Semi-Furnished,6
11049956,Hyderabad,Premium,973,2,2,0,5,0,1,0,Semi-Furnished,10
7300001,Chennai,Budget,1440,3,3,3,3,0,0,1,Semi-Furnished,8
32696854,Mumbai,Premium,1107,2,2,4,10,1,1,0,Semi-Furnished,14
17299145,Chennai,Premium,1589,3,3,9,10,0,1,0,Semi-Furnished,7
29974636,Hyderabad,Premium,2745,5,4,2,10,0,1,0,Unfurnished,7
9827700,Hyderabad,Mid,1073,2,2,3,8,0,0,1,Fully Furnished,4
15186537,Bangalore,Mid,1440,3,2,4,12,1,0,1,Semi-Furnished,10
19472089,Mumbai,Budget,1391,3,3,2,2,1,0,1,Semi-Furnished,9
12942994,Delhi,Budget,1614,3,2,16,24,1,1,0,Unfurnished,8
9159753,Noida,Mid,1402,3,2,0,3,0,1,1,Semi-Furnished,8
17704393,Bangalore,Mid,1597,3,3,3,3,1,0,1,Semi-Furnished,4
5161317,Bangalore,Mid,408,1,1,24,24,1,1,1,Semi-Furnished,6
59324273,Mumbai,Premium,2041,4,4,12,15,1,0,0,Semi-Furnished,10
49032585,Mumbai,Premium,1872,4,3,3,13,1,1,0,Unfurnished,7
12510340,Pune,Premium,1093,2,2,0,2,1,1,0,Semi-Furnished,6
9612196,Hyderabad,Premium,851,2,1,14,14,1,1,0,Unfurnished,7
12516500,Hyderabad,Mid,1532,3,2,4,9,0,1,1,Semi-Furnished,7
35827345,Delhi,Mid,2476,5,5,11,12,1,1,0,Fully Furnished,5
12091505,Pune,Budget,2512,5,5,17,24,0,1,0,Unfurnished,8
36665828,Mumbai,Mid,1952,4,4,3,3,1,0,0,Unfurnished,7
9584720,Delhi,Budget,949,2,2,3,7,1,1,0,Fully Furnished,10
23267680,Bangalore,Mid,2018,4,4,12,12,0,0,0,Fully Furnished,5
22895621,Delhi,Mid,1879,4,4,2,6,1,0,0,Unfurnished,5
11105365,Delhi,Mid,879,2,2,1,2,1,0,0,Unfurnished,12
12438349,Chennai,Premium,956,2,2,2,2,1,1,1,Fully Furnished,10
16739106,Chennai,Premium,1452,3,3,6,9,1,1,1,Semi-Furnished,4
5651354,Kolkata,Budget,1379,3,3,3,4,0,1,1,Semi-Furnished,11
7722661,Bangalore,Budget,1110,2,1,1,3,1,0,1,Semi-Furnished,14
14734859,Mumbai,Premium,459,1,1,2,5,0,1,1,Fully Furnished,12
17345208,Delhi,Premium,972,2,2,1,3,1,0,0,Unfurnished,9
4098926,Jaipur,Mid,840,2,2,0,2,1,0,0,Semi-Furnished,9
16512522,Hyderabad,Premium,1248,2,1,3,3,1,1,1,Fully Furnished,9
13247528,Pune,Mid,1791,3,3,7,18,1,0,0,Unfurnished,13
24436869,Mumbai,Premium,906,2,1,1,2,0,0,0,Unfurnished,7
16667356,Hyderabad,Mid,2147,4,3,11,13,1,0,0,Unfurnished,12
36290045,Mumbai,Mid,1988,4,3,2,12,1,1,0,Unfurnished,5
17995458,Hyderabad,Mid,2192,4,3,6,8,0,1,0,Semi-Furnished,14
14154501,Noida,Premium,1540,3,2,3,3,1,1,1,Unfurnished,5
6516820,Noida,Mid,1011,2,2,3,18,1,0,0,Semi-Furnished,11
4170074,Hyderabad,Budget,700,2,1,2,7,1,1,0,Semi-Furnished,7
9732533,Bangalore,Mid,894,2,2,3,3,1,0,0,Semi-Furnished,5
11585615,Noida,Budget,2502,5,4,6,6,0,0,0,Fully Furnished,9
5138734,Chennai,Budget,1023,2,1,2,3,1,0,1,Unfurnished,12
18247573,Mumbai,Budget,1354,3,2,4,5,1,0,0,Semi-Furnished,3
9583279,Bangalore,Budget,1412,3,3,6,7,0,1,1,Semi-Furnished,6
26819613,Delhi,Mid,2066,4,3,3,5,0,1,0,Semi-Furnished,9
9409727,Bangalore,Budget,1334,3,2,10,10,0,1,0,Semi-Furnished,10
24711243,Bangalore,Premium,1516,3,3,0,23,0,1,1,Fully Furnished,4
13624083,Hyderabad,Mid,1648,3,3,2,5,0,1,0,Semi-Furnished,6
10771098,Bangalore,Budget,1546,3,2,0,5,1,0,1,Semi-Furnished,7
7436403,Mumbai,Budget,540,1,1,5,12,1,0,0,Semi-Furnished,7
9064484,Hyderabad,Budget,1757,4,3,1,7,1,1,0,Unfurnished,11
6057217,Kolkata,Budget,1401,3,3,2,6,0,1,0,Fully Furnished,13
3762732,Chennai,Budget,746,1,1,1,15,0,1,1,Semi-Furnished,7
16504450,Delhi,Budget,1928,4,4,17,19,1,1,1,Unfurnished,10
8118169,Noida,Budget,1651,3,2,7,8,1,1,1,Fully Furnished,4
12034628,Noida,Mid,1926,4,4,3,3,1,1,1,Unfurnished,13
16560348,Delhi,Budget,1966,4,4,4,6,0,0,0,Semi-Furnished,10
25778614,Mumbai,Budget,2061,4,3,5,7,1,0,0,Unfurnished,7
2719080,Pune,Budget,512,1,1,2,6,0,1,0,Semi-Furnished,5
7321937,Kolkata,Mid,1045,2,2,4,4,1,1,0,Fully Furnished,7
14027336,Noida,Mid,1901,4,3,5,7,1,1,0,Fully Furnished,9
16023127,Ahmedabad,Premium,1863,4,4,6,6,0,0,0,Fully Furnished,9
8021514,Hyderabad,Budget,1393,3,3,0,3,1,0,0,Fully Furnished,9
8270179,Hyderabad,Mid,936,2,1,15,20,1,0,1,Semi-Furnished,5
22644965,Mumbai,Mid,972,2,2,15,18,1,1,1,Fully Furnished,3
50212930,Delhi,Premium,2624,5,4,9,13,1,1,1,Semi-Furnished,11
6979973,Bangalore,Budget,1010,2,2,6,6,1,1,1,Unfurnished,7
6064756,Chennai,Budget,1058,2,1,3,5,1,1,0,Fully Furnished,12
8130331,Hyderabad,Budget,1516,3,2,9,11,0,1,0,Semi-Furnished,8
7340614,Pune,Mid,866,2,1,9,9,1,1,0,Semi-Furnished,8
26396819,Delhi,Mid,2002,4,4,5,9,0,1,0,Semi-Furnished,13
3780546,Hyderabad,Mid,515,1,1,0,3,1,1,0,Unfurnished,11
16931914,Mumbai,Premium,591,1,1,3,9,0,1,0,Semi-Furnished,6
9511441,Bangalore,Budget,1371,3,3,11,20,1,1,1,Semi-Furnished,5
14130290,Pune,Premium,1255,3,2,0,2,0,0,0,Semi-Furnished,10
8291454,Pune,Mid,1021,2,2,3,5,0,1,0,Semi-Furnished,6
8466092,Jaipur,Mid,1542,3,2,7,7,1,1,0,Fully Furnished,7
13699128,Delhi,Mid,978,2,2,10,11,1,1,1,Semi-Furnished,9
10213095,Hyderabad,Budget,2003,4,4,0,2,1,1,1,Unfurnished,6
12214876,Delhi,Premium,605,1,1,11,18,1,1,0,Unfurnished,4
15381432,Bangalore,Budget,2444,5,4,0,2,1,0,0,Unfurnished,4
14004245,Kolkata,Premium,1466,3,3,15,17,0,0,0,Fully Furnished,8
13190624,Chennai,Premium,1009,2,1,2,2,1,0,1,Fully Furnished,4
2292760,Ahmedabad,Mid,353,1,1,0,3,1,0,0,Fully Furnished,8
28885414,Delhi,Premium,1481,3,3,12,14,1,1,0,Semi-Furnished,5
3493370,Ahmedabad,Budget,992,2,1,13,17,0,1,0,Unfurnished,6
26437854,Mumbai,Mid,1196,2,2,14,24,1,1,1,Fully Furnished,9
7080078,Ahmedabad,Premium,964,2,1,0,2,1,0,0,Unfurnished,14
29815330,Delhi,Premium,1524,3,2,4,7,1,1,0,Semi-Furnished,11
19385946,Delhi,Mid,1610,3,3,0,2,1,0,0,Unfurnished,4
2731190,Hyderabad,Budget,399,1,1,3,3,0,0,0,Semi-Furnished,10
11212270,Noida,Mid,1665,3,2,3,3,1,0,0,Semi-Furnished,12
33986467,Mumbai,Mid,1711,3,2,1,2,1,0,0,Semi-Furnished,4
4555908,Bangalore,Budget,496,1,1,18,19,1,1,1,Fully Furnished,12
10714022,Kolkata,Mid,1935,4,3,0,3,0,1,0,Unfurnished,11
16727654,Bangalore,Mid,1695,3,2,8,9,0,1,0,Unfurnished,7
34274690,Delhi,Mid,2595,5,4,9,9,1,0,0,Semi-Furnished,10
11663842,Bangalore,Mid,1009,2,1,0,3,1,0,1,Fully Furnished,9
17090262,Bangalore,Budget,2671,5,5,17,24,1,1,0,Unfurnished,5
10794070,Noida,Mid,1658,3,2,3,5,1,1,0,Semi-Furnished,9
7054565,Pune,Budget,1459,3,3,19,20,0,0,1,Unfurnished,15
18215545,Hyderabad,Premium,1529,3,3,0,24,1,1,1,Semi-Furnished,13
1906198,Jaipur,Budget,569,1,1,19,24,0,0,1,Unfurnished,10
19370166,Bangalore,Mid,2003,4,4,2,12,1,1,0,Unfurnished,8
25278527,Mumbai,Mid,1333,3,2,2,4,1,1,1,Unfurnished,12
8142450,Delhi,Premium,387,1,1,2,3,0,0,0,Fully Furnished,8
3353432,Bangalore,Mid,337,1,1,1,8,0,1,0,Semi-Furnished,12
8741968,Mumbai,Budget,559,1,1,5,5,1,1,1,Semi-Furnished,7
6051954,Noida,Budget,1357,3,3,14,15,0,1,1,Semi-Furnished,5
16123719,Pune,Premium,1523,3,2,2,12,0,1,1,Unfurnished,10
22544303,Delhi,Mid,1719,3,2,1,4,0,1,1,Semi-Furnished,14
15939497,Hyderabad,Premium,1171,2,1,0,2,1,1,0,Fully Furnished,5
7463897,Pune,Budget,1279,3,3,0,4,1,1,1,Fully Furnished,12
6283912,Noida,Budget,1346,3,3,7,8,1,1,1,Semi-Furnished,7
3965691,Ahmedabad,Premium,406,1,1,1,2,1,0,0,Fully Furnished,11
5228852,Hyderabad,Budget,859,2,2,10,10,1,1,0,Semi-Furnished,7
2066686,Pune,Budget,301,1,1,5,10,1,1,0,Fully Furnished,6
15662707,Hyderabad,Mid,1998,4,3,1,3,1,1,1,Unfurnished,7
8724966,Hyderabad,Budget,1584,3,2,3,9,1,1,0,Semi-Furnished,4
57992333,Mumbai,Mid,2614,5,5,9,9,1,1,1,Fully Furnished,6
18970087,Mumbai,Mid,943,2,2,1,7,1,1,0,Semi-Furnished,11
14867010,Hyderabad,Mid,1967,4,4,1,24,1,1,1,Unfurnished,10
20142622,Delhi,Mid,1542,3,3,1,2,1,0,1,Semi-Furnished,8
27112632,Mumbai,Mid,1486,3,2,3,6,0,1,1,Unfurnished,12
11855394,Pune,Premium,1097,2,2,6,18,0,1,1,Unfurnished,10
22421697,Mumbai,Budget,1551,3,3,2,5,1,0,0,Fully Furnished,11
16317822,Hyderabad,Mid,1954,4,4,0,6,1,1,0,Semi-Furnished,11
6004398,Hyderabad,Mid,777,2,1,7,10,0,1,0,Unfurnished,10
5612183,Noida,Budget,1179,2,1,4,10,1,1,1,Semi-Furnished,12
13958824,Bangalore,Mid,1417,3,3,1,2,0,0,1,Unfurnished,9
46516048,Mumbai,Mid,2542,5,4,1,6,1,1,0,Unfurnished,9
6246224,Hyderabad,Budget,1270,3,3,0,5,0,1,0,Unfurnished,8
4411720,Kolkata,Budget,998,2,2,1,9,1,1,0,Fully Furnished,7
7552183,Jaipur,Premium,1012,2,2,5,8,1,1,1,Semi-Furnished,3
9865622,Bangalore,Mid,1017,2,1,3,10,1,1,0,Unfurnished,8
22525985,Delhi,Budget,2361,4,4,7,10,1,1,0,Fully Furnished,9
7950619,Ahmedabad,Mid,1424,3,3,3,4,1,1,0,Semi-Furnished,8
20198308,Delhi,Mid,1598,3,2,0,4,1,1,0,Unfurnished,6
11215851,Chennai,Premium,1062,2,1,0,5,1,0,1,Unfurnished,5
27444251,Bangalore,Premium,1918,4,4,4,4,1,0,0,Unfurnished,9
20761680,Mumbai,Budget,1596,3,3,5,10,1,0,0,Semi-Furnished,12
18512734,Bangalore,Budget,2480,5,4,6,9,1,1,0,Fully Furnished,7
15576539,Delhi,Budget,1605,3,2,3,3,1,1,0,Fully Furnished,6
12344601,Chennai,Budget,2235,4,3,11,18,1,1,0,Fully Furnished,7
12394766,Noida,Mid,2018,4,4,1,6,0,1,0,Unfurnished,6
18584904,Delhi,Premium,966,2,2,2,3,1,0,0,Semi-Furnished,7
11190038,Kolkata,Budget,2626,5,4,1,3,0,0,0,Fully Furnished,7
15234664,Mumbai,Mid,667,1,1,3,8,1,1,1,Fully Furnished,3
10616830,Hyderabad,Mid,1394,3,3,0,5,0,0,1,Unfurnished,7
31833290,Mumbai,Budget,2445,5,4,0,16,1,1,0,Semi-Furnished,9
6614504,Noida,Mid,1081,2,2,3,7,0,1,1,Unfurnished,8
10637506,Pune,Mid,1484,3,3,20,21,0,1,1,Unfurnished,10
7893635,Chennai,Budget,1385,3,3,1,2,1,0,0,Fully Furnished,6
6564122,Kolkata,Budget,1564,3,2,9,10,1,1,1,Semi-Furnished,10
25150433,Chennai,Premium,2080,4,4,12,18,1,1,0,Fully Furnished,5
6201498,Noida,Budget,1459,3,2,4,4,1,1,1,Unfurnished,9
17380617,Pune,Mid,2007,4,3,0,3,1,0,1,Fully Furnished,11
6415989,Noida,Mid,930,2,1,4,6,1,1,1,Semi-Furnished,14
4821063,Hyderabad,Budget,868,2,1,10,24,1,1,1,Unfurnished,12
12624459,Mumbai,Budget,940,2,2,9,9,0,1,1,Unfurnished,6
11739756,Hyderabad,Mid,1508,3,3,2,10,1,1,1,Unfurnished,6
16187452,Mumbai,Mid,822,2,2,2,10,1,1,0,Semi-Furnished,12
16218506,Hyderabad,Premium,1449,3,2,1,2,0,0,0,Unfurnished,10
11164874,Bangalore,Mid,1010,2,2,3,6,0,1,1,Fully Furnished,8
